Date,Open,High,Low,Close,Volume,Adj Close
2013-12-16,7.25829,7.25829,7.25829,7.25829,000,7.25829
2013-12-13,7.31115,7.31115,7.31115,7.31115,000,7.31115
2013-12-11,7.32767,7.32767,7.32767,7.32767,000,7.32767
2013-12-10,7.28235,7.28235,7.28235,7.28235,000,7.28235
2013-12-09,7.22456,7.22456,7.22456,7.22456,000,7.22456
2013-12-06,7.23563,7.23563,7.23563,7.23563,000,7.23563
2013-12-05,7.23619,7.23619,7.23619,7.23619,000,7.23619
2013-12-04,7.21157,7.21157,7.21157,7.21157,000,7.21157
2013-12-03,7.21847,7.21847,7.21847,7.21847,000,7.21847
2013-12-02,7.22347,7.22347,7.22347,7.22347,000,7.22347
2013-11-29,7.17196,7.17196,7.17196,7.17196,000,7.17196
2013-11-28,7.12411,7.12411,7.12411,7.12411,000,7.12411
2013-11-27,7.05483,7.05483,7.05483,7.05483,000,7.05483
2013-11-26,7.06961,7.06961,7.06961,7.06961,000,7.06961
2013-11-25,7.13006,7.13006,7.13006,7.13006,000,7.13006
2013-11-22,7.10134,7.10134,7.10134,7.10134,000,7.10134
2013-11-21,7.08562,7.08562,7.08562,7.08562,000,7.08562
2013-11-20,7.08237,7.08237,7.08237,7.08237,000,7.08237
2013-11-19,7.08048,7.08048,7.08048,7.08048,000,7.08048
2013-11-15,7.02169,7.02169,7.02169,7.02169,000,7.02169
2013-11-14,6.96222,6.96222,6.96222,6.96222,000,6.96222
2013-11-13,6.9339,6.9339,6.9339,6.9339,000,6.9339
2013-11-12,6.92507,6.92507,6.92507,6.92507,000,6.92507
2013-11-11,6.95207,6.95207,6.95207,6.95207,000,6.95207
2013-11-08,6.92988,6.92988,6.92988,6.92988,000,6.92988
2013-11-07,6.97107,6.97107,6.97107,6.97107,000,6.97107
2013-11-06,6.95767,6.95767,6.95767,6.95767,000,6.95767
2013-11-05,7.04289,7.04289,7.04289,7.04289,000,7.04289
2013-11-04,6.98666,6.98666,6.98666,6.98666,000,6.98666
2013-11-01,6.93465,6.93465,6.93465,6.93465,000,6.93465
2013-10-31,6.91282,6.91282,6.91282,6.91282,000,6.91282
2013-10-30,6.9188,6.9188,6.9188,6.9188,000,6.9188
2013-10-29,6.88975,6.88975,6.88975,6.88975,000,6.88975
2013-10-25,6.84127,6.84127,6.84127,6.84127,000,6.84127
2013-10-24,6.84828,6.84828,6.84828,6.84828,000,6.84828
2013-10-23,6.8581,6.8581,6.8581,6.8581,000,6.8581
2013-10-22,6.81888,6.81888,6.81888,6.81888,000,6.81888
2013-10-21,6.83805,6.83805,6.83805,6.83805,000,6.83805
2013-10-18,6.81738,6.81738,6.81738,6.81738,000,6.81738
2013-10-17,6.83775,6.83775,6.83775,6.83775,000,6.83775
2013-10-16,6.79683,6.79683,6.79683,6.79683,000,6.79683
2013-10-15,6.88048,6.88048,6.88048,6.88048,000,6.88048
2013-10-14,6.90708,6.90708,6.90708,6.90708,000,6.90708
2013-10-11,6.82947,6.82947,6.82947,6.82947,000,6.82947
2013-10-09,6.76155,6.76155,6.76155,6.76155,000,6.76155
2013-10-08,6.80999,6.80999,6.80999,6.80999,000,6.80999
2013-10-07,6.84051,6.84051,6.84051,6.84051,000,6.84051
2013-10-04,6.85942,6.85942,6.85942,6.85942,000,6.85942
2013-10-03,6.91284,6.91284,6.91284,6.91284,000,6.91284
2013-10-02,6.91635,6.91635,6.91635,6.91635,000,6.91635
2013-10-01,6.82657,6.82657,6.82657,6.82657,000,6.82657
2013-09-30,6.91759,6.91759,6.91759,6.91759,000,6.91759
2013-09-27,6.96511,6.96511,6.96511,6.96511,000,6.96511
2013-09-26,6.99947,6.99947,6.99947,6.99947,000,6.99947
2013-09-25,6.93935,6.93935,6.93935,6.93935,000,6.93935
2013-09-24,6.93332,6.93332,6.93332,6.93332,000,6.93332
2013-09-23,6.93111,6.93111,6.93111,6.93111,000,6.93111
2013-09-20,7.00065,7.00065,7.00065,7.00065,000,7.00065
2013-09-19,7.00839,7.00839,7.00839,7.00839,000,7.00839
2013-09-18,6.92765,6.92765,6.92765,6.92765,000,6.92765
2013-09-17,6.92969,6.92969,6.92969,6.92969,000,6.92969
2013-09-13,6.91263,6.91263,6.91263,6.91263,000,6.91263
2013-09-12,7.00527,7.00527,7.00527,7.00527,000,7.00527
2013-09-11,6.99878,6.99878,6.99878,6.99878,000,6.99878
2013-09-09,6.7818,6.7818,6.7818,6.7818,000,6.7818
2013-09-06,6.77259,6.77259,6.77259,6.77259,000,6.77259
2013-09-05,6.82297,6.82297,6.82297,6.82297,000,6.82297
2013-09-04,6.82948,6.82948,6.82948,6.82948,000,6.82948
2013-09-03,6.87935,6.87935,6.87935,6.87935,000,6.87935
2013-09-02,6.80543,6.80543,6.80543,6.80543,000,6.80543
2013-08-30,6.7952,6.7952,6.7952,6.7952,000,6.7952
2013-08-29,6.81774,6.81774,6.81774,6.81774,000,6.81774
2013-08-28,6.84851,6.84851,6.84851,6.84851,000,6.84851
2013-08-27,6.95863,6.95863,6.95863,6.95863,000,6.95863
2013-08-26,7.01549,7.01549,7.01549,7.01549,000,7.01549
2013-08-23,7.00978,7.00978,7.00978,7.00978,000,7.00978
2013-08-22,7.04436,7.04436,7.04436,7.04436,000,7.04436
2013-08-21,7.06246,7.06246,7.06246,7.06246,000,7.06246
2013-08-19,7.13864,7.13864,7.13864,7.13864,000,7.13864
2013-08-16,7.14798,7.14798,7.14798,7.14798,000,7.14798
2013-08-15,7.21576,7.21576,7.21576,7.21576,000,7.21576
2013-08-14,7.22517,7.22517,7.22517,7.22517,000,7.22517
2013-08-13,7.19157,7.19157,7.19157,7.19157,000,7.19157
2013-08-12,7.21988,7.21988,7.21988,7.21988,000,7.21988
2013-08-08,7.20457,7.20457,7.20457,7.20457,000,7.20457
2013-08-07,7.16089,7.16089,7.16089,7.16089,000,7.16089
2013-08-06,7.14385,7.14385,7.14385,7.14385,000,7.14385
2013-08-05,7.15339,7.15339,7.15339,7.15339,000,7.15339
2013-08-01,6.99914,6.99914,6.99914,6.99914,000,6.99914
2013-07-31,6.92373,6.92373,6.92373,6.92373,000,6.92373
2013-07-30,6.9026,6.9026,6.9026,6.9026,000,6.9026
2013-07-29,6.98303,6.98303,6.98303,6.98303,000,6.98303
2013-07-26,6.93583,6.93583,6.93583,6.93583,000,6.93583
2013-07-25,6.91874,6.91874,6.91874,6.91874,000,6.91874
2013-07-24,6.92915,6.92915,6.92915,6.92915,000,6.92915
2013-07-23,6.88741,6.88741,6.88741,6.88741,000,6.88741
2013-07-22,6.85601,6.85601,6.85601,6.85601,000,6.85601
2013-07-19,6.91341,6.91341,6.91341,6.91341,000,6.91341
2013-07-18,6.87811,6.87811,6.87811,6.87811,000,6.87811
2013-07-17,6.8786,6.8786,6.8786,6.8786,000,6.8786
2013-07-16,6.9733,6.9733,6.9733,6.9733,000,6.9733
2013-07-15,6.96304,6.96304,6.96304,6.96304,000,6.96304
2013-07-12,6.95075,6.95075,6.95075,6.95075,000,6.95075
2013-07-11,6.89017,6.89017,6.89017,6.89017,000,6.89017
2013-07-10,6.88187,6.88187,6.88187,6.88187,000,6.88187
2013-07-09,6.89464,6.89464,6.89464,6.89464,000,6.89464
2013-07-08,6.93234,6.93234,6.93234,6.93234,000,6.93234
2013-07-05,6.9935,6.9935,6.9935,6.9935,000,6.9935
2013-07-04,6.964,6.964,6.964,6.964,000,6.964
2013-07-03,6.95135,6.95135,6.95135,6.95135,000,6.95135
2013-07-02,6.95247,6.95247,6.95247,6.95247,000,6.95247
2013-07-01,6.90724,6.90724,6.90724,6.90724,000,6.90724
2013-06-28,6.81234,6.81234,6.81234,6.81234,000,6.81234
2013-06-26,6.59961,6.59961,6.59961,6.59961,000,6.59961
2013-06-25,6.58818,6.58818,6.58818,6.58818,000,6.58818
2013-06-24,6.6595,6.6595,6.6595,6.6595,000,6.6595
2013-06-20,6.79693,6.79693,6.79693,6.79693,000,6.79693
2013-06-19,6.81149,6.81149,6.81149,6.81149,000,6.81149
2013-06-18,6.81547,6.81547,6.81547,6.81547,000,6.81547
2013-06-17,6.78955,6.78955,6.78955,6.78955,000,6.78955
2013-06-14,6.78359,6.78359,6.78359,6.78359,000,6.78359
2013-06-13,6.7721,6.7721,6.7721,6.7721,000,6.7721
2013-06-12,6.81503,6.81503,6.81503,6.81503,000,6.81503
2013-06-11,6.89852,6.89852,6.89852,6.89852,000,6.89852
2013-06-10,6.8535,6.8535,6.8535,6.8535,000,6.8535
2013-06-07,6.88135,6.88135,6.88135,6.88135,000,6.88135
2013-06-06,6.8284,6.8284,6.8284,6.8284,000,6.8284
2013-06-05,6.87523,6.87523,6.87523,6.87523,000,6.87523
2013-06-04,6.91106,6.91106,6.91106,6.91106,000,6.91106
2013-06-03,6.95818,6.95818,6.95818,6.95818,000,6.95818
2013-05-31,6.92958,6.92958,6.92958,6.92958,000,6.92958
2013-05-30,6.88047,6.88047,6.88047,6.88047,000,6.88047
2013-05-29,6.89199,6.89199,6.89199,6.89199,000,6.89199
2013-05-28,6.83954,6.83954,6.83954,6.83954,000,6.83954
2013-05-27,6.872,6.872,6.872,6.872,000,6.872
2013-05-24,6.83601,6.83601,6.83601,6.83601,000,6.83601
2013-05-23,6.82487,6.82487,6.82487,6.82487,000,6.82487
2013-05-22,6.82755,6.82755,6.82755,6.82755,000,6.82755
2013-05-21,6.88835,6.88835,6.88835,6.88835,000,6.88835
2013-05-20,6.95041,6.95041,6.95041,6.95041,000,6.95041
2013-05-17,6.96561,6.96561,6.96561,6.96561,000,6.96561
2013-05-16,6.99766,6.99766,6.99766,6.99766,000,6.99766
2013-05-15,6.98642,6.98642,6.98642,6.98642,000,6.98642
2013-05-14,6.98333,6.98333,6.98333,6.98333,000,6.98333
2013-05-13,6.98673,6.98673,6.98673,6.98673,000,6.98673
2013-05-10,6.94678,6.94678,6.94678,6.94678,000,6.94678
2013-05-09,6.99258,6.99258,6.99258,6.99258,000,6.99258
2013-05-08,6.96865,6.96865,6.96865,6.96865,000,6.96865
2013-05-07,6.96122,6.96122,6.96122,6.96122,000,6.96122
2013-05-06,6.9811,6.9811,6.9811,6.9811,000,6.9811
2013-05-03,6.90339,6.90339,6.90339,6.90339,000,6.90339
2013-05-02,6.91686,6.91686,6.91686,6.91686,000,6.91686
2013-04-30,6.87808,6.87808,6.87808,6.87808,000,6.87808
2013-04-29,6.87016,6.87016,6.87016,6.87016,000,6.87016
2013-04-26,6.90127,6.90127,6.90127,6.90127,000,6.90127
2013-04-25,6.85438,6.85438,6.85438,6.85438,000,6.85438
2013-04-24,6.87385,6.87385,6.87385,6.87385,000,6.87385
2013-04-23,6.81874,6.81874,6.81874,6.81874,000,6.81874
2013-04-22,6.82257,6.82257,6.82257,6.82257,000,6.82257
2013-04-19,6.80647,6.80647,6.80647,6.80647,000,6.80647
2013-04-18,6.80709,6.80709,6.80709,6.80709,000,6.80709
2013-04-17,6.88572,6.88572,6.88572,6.88572,000,6.88572
2013-04-15,6.95911,6.95911,6.95911,6.95911,000,6.95911
2013-04-12,6.99677,6.99677,6.99677,6.99677,000,6.99677
2013-04-11,6.96458,6.96458,6.96458,6.96458,000,6.96458
2013-04-10,6.94163,6.94163,6.94163,6.94163,000,6.94163
2013-04-09,6.8918,6.8918,6.8918,6.8918,000,6.8918
2013-04-08,6.86795,6.86795,6.86795,6.86795,000,6.86795
2013-04-05,6.86425,6.86425,6.86425,6.86425,000,6.86425
2013-04-04,6.85446,6.85446,6.85446,6.85446,000,6.85446
2013-04-02,6.87366,6.87366,6.87366,6.87366,000,6.87366
2013-04-01,6.88835,6.88835,6.88835,6.88835,000,6.88835
2013-03-27,6.83099,6.83099,6.83099,6.83099,000,6.83099
2013-03-26,6.7822,6.7822,6.7822,6.7822,000,6.7822
2013-03-25,6.75779,6.75779,6.75779,6.75779,000,6.75779
2013-03-21,6.70475,6.70475,6.70475,6.70475,000,6.70475
2013-03-20,6.68096,6.68096,6.68096,6.68096,000,6.68096
2013-03-19,6.73037,6.73037,6.73037,6.73037,000,6.73037
2013-03-15,6.76114,6.76114,6.76114,6.76114,000,6.76114
2013-03-14,6.72212,6.72212,6.72212,6.72212,000,6.72212
2013-03-13,6.76672,6.76672,6.76672,6.76672,000,6.76672
2013-03-12,6.72348,6.72348,6.72348,6.72348,000,6.72348
2013-03-11,6.73067,6.73067,6.73067,6.73067,000,6.73067
2013-03-08,6.72685,6.72685,6.72685,6.72685,000,6.72685
2013-03-07,6.71147,6.71147,6.71147,6.71147,000,6.71147
2013-03-06,6.70284,6.70284,6.70284,6.70284,000,6.70284
2013-03-05,6.68533,6.68533,6.68533,6.68533,000,6.68533
2013-03-04,6.66039,6.66039,6.66039,6.66039,000,6.66039
2013-03-01,6.66379,6.66379,6.66379,6.66379,000,6.66379
2013-02-28,6.63276,6.63276,6.63276,6.63276,000,6.63276
2013-02-27,6.5993,6.5993,6.5993,6.5993,000,6.5993
2013-02-26,6.60836,6.60836,6.60836,6.60836,000,6.60836
2013-02-25,6.64787,6.64787,6.64787,6.64787,000,6.64787
2013-02-22,6.66047,6.66047,6.66047,6.66047,000,6.66047
2013-02-21,6.68607,6.68607,6.68607,6.68607,000,6.68607
2013-02-20,6.67006,6.67006,6.67006,6.67006,000,6.67006
2013-02-19,6.63666,6.63666,6.63666,6.63666,000,6.63666
2013-02-18,6.6484,6.6484,6.6484,6.6484,000,6.6484
2013-02-15,6.59191,6.59191,6.59191,6.59191,000,6.59191
2013-02-14,6.56871,6.56871,6.56871,6.56871,000,6.56871
2013-02-13,6.64818,6.64818,6.64818,6.64818,000,6.64818
2013-02-12,6.69226,6.69226,6.69226,6.69226,000,6.69226
2013-02-11,6.73458,6.73458,6.73458,6.73458,000,6.73458
2013-02-08,6.73146,6.73146,6.73146,6.73146,000,6.73146
2013-02-07,6.78306,6.78306,6.78306,6.78306,000,6.78306
2013-02-06,6.76801,6.76801,6.76801,6.76801,000,6.76801
2013-02-05,6.76682,6.76682,6.76682,6.76682,000,6.76682
2013-02-01,6.7203,6.7203,6.7203,6.7203,000,6.7203
2013-01-31,6.80459,6.80459,6.80459,6.80459,000,6.80459
2013-01-30,6.73855,6.73855,6.73855,6.73855,000,6.73855
2013-01-29,6.7121,6.7121,6.7121,6.7121,000,6.7121
2013-01-28,6.71955,6.71955,6.71955,6.71955,000,6.71955
2013-01-25,6.71961,6.71961,6.71961,6.71961,000,6.71961
2013-01-24,6.71005,6.71005,6.71005,6.71005,000,6.71005
2013-01-23,6.67414,6.67414,6.67414,6.67414,000,6.67414
2013-01-22,6.66819,6.66819,6.66819,6.66819,000,6.66819
2013-01-21,6.65639,6.65639,6.65639,6.65639,000,6.65639
2013-01-18,6.63471,6.63471,6.63471,6.63471,000,6.63471
2013-01-17,6.63114,6.63114,6.63114,6.63114,000,6.63114
2013-01-16,6.61723,6.61723,6.61723,6.61723,000,6.61723
2013-01-15,6.6313,6.6313,6.6313,6.6313,000,6.6313
2013-01-14,6.6368,6.6368,6.6368,6.6368,000,6.6368
2013-01-11,6.6385,6.6385,6.6385,6.6385,000,6.6385
2013-01-10,6.62352,6.62352,6.62352,6.62352,000,6.62352
2013-01-09,6.60556,6.60556,6.60556,6.60556,000,6.60556
2013-01-08,6.62823,6.62823,6.62823,6.62823,000,6.62823
2013-01-07,6.65235,6.65235,6.65235,6.65235,000,6.65235
2013-01-04,6.61901,6.61901,6.61901,6.61901,000,6.61901
2013-01-03,6.5891,6.5891,6.5891,6.5891,000,6.5891
2013-01-02,6.54802,6.54802,6.54802,6.54802,000,6.54802
2012-12-31,6.49297,6.49297,6.49297,6.49297,000,6.49297
2012-12-28,6.47455,6.47455,6.47455,6.47455,000,6.47455
2012-12-27,6.44366,6.44366,6.44366,6.44366,000,6.44366
2012-12-26,6.43573,6.43573,6.43573,6.43573,000,6.43573
2012-12-24,6.446,6.446,6.446,6.446,000,6.446
2012-12-21,6.42577,6.42577,6.42577,6.42577,000,6.42577
2012-12-20,6.44013,6.44013,6.44013,6.44013,000,6.44013
2012-12-19,6.42931,6.42931,6.42931,6.42931,000,6.42931
2012-12-18,6.37579,6.37579,6.37579,6.37579,000,6.37579
2012-12-17,6.31977,6.31977,6.31977,6.31977,000,6.31977
2012-12-14,6.31874,6.31874,6.31874,6.31874,000,6.31874
2012-12-13,6.27755,6.27755,6.27755,6.27755,000,6.27755
2012-12-11,6.23853,6.23853,6.23853,6.23853,000,6.23853
2012-12-10,6.17529,6.17529,6.17529,6.17529,000,6.17529
2012-12-07,6.1579,6.1579,6.1579,6.1579,000,6.1579
2012-12-06,6.12642,6.12642,6.12642,6.12642,000,6.12642
2012-12-05,6.1221,6.1221,6.1221,6.1221,000,6.1221
2012-12-04,6.09026,6.09026,6.09026,6.09026,000,6.09026
2012-12-03,6.04698,6.04698,6.04698,6.04698,000,6.04698
2012-11-30,6.07321,6.07321,6.07321,6.07321,000,6.07321
2012-11-29,6.04843,6.04843,6.04843,6.04843,000,6.04843
2012-11-28,6.03477,6.03477,6.03477,6.03477,000,6.03477
2012-11-27,6.04537,6.04537,6.04537,6.04537,000,6.04537
2012-11-26,6.05424,6.05424,6.05424,6.05424,000,6.05424
2012-11-23,6.01938,6.01938,6.01938,6.01938,000,6.01938
2012-11-22,5.96766,5.96766,5.96766,5.96766,000,5.96766
2012-11-21,5.92858,5.92858,5.92858,5.92858,000,5.92858
2012-11-20,5.89656,5.89656,5.89656,5.89656,000,5.89656
2012-11-16,5.88952,5.88952,5.88952,5.88952,000,5.88952
2012-11-15,5.89154,5.89154,5.89154,5.89154,000,5.89154
2012-11-14,5.92882,5.92882,5.92882,5.92882,000,5.92882
2012-11-13,5.9247,5.9247,5.9247,5.9247,000,5.9247
2012-11-12,5.92195,5.92195,5.92195,5.92195,000,5.92195
2012-11-09,5.92913,5.92913,5.92913,5.92913,000,5.92913
2012-11-08,5.94568,5.94568,5.94568,5.94568,000,5.94568
2012-11-07,5.99122,5.99122,5.99122,5.99122,000,5.99122
2012-11-06,5.99464,5.99464,5.99464,5.99464,000,5.99464
2012-11-05,5.98864,5.98864,5.98864,5.98864,000,5.98864
2012-11-01,5.97563,5.97563,5.97563,5.97563,000,5.97563
2012-10-31,5.9736,5.9736,5.9736,5.9736,000,5.9736
2012-10-30,5.98659,5.98659,5.98659,5.98659,000,5.98659
2012-10-29,5.99409,5.99409,5.99409,5.99409,000,5.99409
2012-10-26,5.98827,5.98827,5.98827,5.98827,000,5.98827
2012-10-25,5.99141,5.99141,5.99141,5.99141,000,5.99141
2012-10-24,5.98056,5.98056,5.98056,5.98056,000,5.98056
2012-10-23,6.00905,6.00905,6.00905,6.00905,000,6.00905
2012-10-22,6.00905,6.00905,6.00905,6.00905,000,6.00905
2012-10-19,6.00905,6.00905,6.00905,6.00905,000,6.00905
2012-10-17,6.00755,6.00755,6.00755,6.00755,000,6.00755
2012-10-16,5.97484,5.97484,5.97484,5.97484,000,5.97484
2012-10-15,5.94568,5.94568,5.94568,5.94568,000,5.94568
2012-10-12,5.97265,5.97265,5.97265,5.97265,000,5.97265
2012-10-11,5.9565,5.9565,5.9565,5.9565,000,5.9565
2012-10-10,5.97699,5.97699,5.97699,5.97699,000,5.97699
2012-10-09,5.94646,5.94646,5.94646,5.94646,000,5.94646
2012-10-08,5.96128,5.96128,5.96128,5.96128,000,5.96128
2012-10-05,6.02688,6.02688,6.02688,6.02688,000,6.02688
2012-10-04,6.02802,6.02802,6.02802,6.02802,000,6.02802
2012-10-03,6.04612,6.04612,6.04612,6.04612,000,6.04612
2012-10-02,6.04303,6.04303,6.04303,6.04303,000,6.04303
2012-10-01,6.04066,6.04066,6.04066,6.04066,000,6.04066
2012-09-28,5.98964,5.98964,5.98964,5.98964,000,5.98964
2012-09-27,5.96889,5.96889,5.96889,5.96889,000,5.96889
2012-09-26,5.95589,5.95589,5.95589,5.95589,000,5.95589
2012-09-25,5.97396,5.97396,5.97396,5.97396,000,5.97396
2012-09-24,5.95757,5.95757,5.95757,5.95757,000,5.95757
2012-09-21,5.95109,5.95109,5.95109,5.95109,000,5.95109
2012-09-20,5.95918,5.95918,5.95918,5.95918,000,5.95918
2012-09-18,5.97493,5.97493,5.97493,5.97493,000,5.97493
2012-09-17,5.97377,5.97377,5.97377,5.97377,000,5.97377
2012-09-14,5.98166,5.98166,5.98166,5.98166,000,5.98166
2012-09-13,5.9318,5.9318,5.9318,5.9318,000,5.9318
2012-09-12,5.92254,5.92254,5.92254,5.92254,000,5.92254
2012-09-11,5.91605,5.91605,5.91605,5.91605,000,5.91605
2012-09-10,5.95942,5.95942,5.95942,5.95942,000,5.95942
2012-09-07,5.919,5.919,5.919,5.919,000,5.919
2012-09-06,5.88395,5.88395,5.88395,5.88395,000,5.88395
2012-09-05,5.90766,5.90766,5.90766,5.90766,000,5.90766
2012-09-04,5.89636,5.89636,5.89636,5.89636,000,5.89636
2012-09-03,5.85221,5.85221,5.85221,5.85221,000,5.85221
2012-08-31,5.90593,5.90593,5.90593,5.90593,000,5.90593
2012-08-30,5.8786,5.8786,5.8786,5.8786,000,5.8786
2012-08-29,5.83642,5.83642,5.83642,5.83642,000,5.83642
2012-08-28,5.85179,5.85179,5.85179,5.85179,000,5.85179
2012-08-27,5.86921,5.86921,5.86921,5.86921,000,5.86921
2012-08-24,5.85877,5.85877,5.85877,5.85877,000,5.85877
2012-08-23,5.87097,5.87097,5.87097,5.87097,000,5.87097
2012-08-22,5.85347,5.85347,5.85347,5.85347,000,5.85347
2012-08-21,5.85607,5.85607,5.85607,5.85607,000,5.85607
2012-08-20,5.83829,5.83829,5.83829,5.83829,000,5.83829
2012-08-17,5.84975,5.84975,5.84975,5.84975,000,5.84975
2012-08-16,5.84857,5.84857,5.84857,5.84857,000,5.84857
2012-08-15,5.83778,5.83778,5.83778,5.83778,000,5.83778
2012-08-14,5.83485,5.83485,5.83485,5.83485,000,5.83485
2012-08-13,5.86342,5.86342,5.86342,5.86342,000,5.86342
2012-08-10,5.85625,5.85625,5.85625,5.85625,000,5.85625
2012-08-09,5.86168,5.86168,5.86168,5.86168,000,5.86168
2012-08-08,5.85089,5.85089,5.85089,5.85089,000,5.85089
2012-08-07,5.88223,5.88223,5.88223,5.88223,000,5.88223
2012-08-06,5.86517,5.86517,5.86517,5.86517,000,5.86517
2012-08-03,5.83113,5.83113,5.83113,5.83113,000,5.83113
2012-08-02,5.83899,5.83899,5.83899,5.83899,000,5.83899
2012-08-01,5.83253,5.83253,5.83253,5.83253,000,5.83253
2012-07-31,5.87581,5.87581,5.87581,5.87581,000,5.87581
2012-07-30,5.842,5.842,5.842,5.842,000,5.842
2012-07-27,5.80785,5.80785,5.80785,5.80785,000,5.80785
2012-07-26,5.7341,5.7341,5.7341,5.7341,000,5.7341
2012-07-25,5.72872,5.72872,5.72872,5.72872,000,5.72872
2012-07-24,5.76997,5.76997,5.76997,5.76997,000,5.76997
2012-07-23,5.77718,5.77718,5.77718,5.77718,000,5.77718
2012-07-20,5.76236,5.76236,5.76236,5.76236,000,5.76236
2012-07-19,5.76862,5.76862,5.76862,5.76862,000,5.76862
2012-07-18,5.79639,5.79639,5.79639,5.79639,000,5.79639
2012-06-29,5.6618,5.6618,5.6618,5.6618,000,5.6618
2012-05-31,5.52829,5.52829,5.52829,5.52829,000,5.52829
2012-04-30,5.60109,5.60109,5.60109,5.60109,000,5.60109
2012-03-30,5.44216,5.44216,5.44216,5.44216,000,5.44216
2012-02-29,5.3944,5.3944,5.3944,5.3944,000,5.3944
2012-01-31,5.37506,5.37506,5.37506,5.37506,000,5.37506
2011-12-30,5.2754,5.2754,5.2754,5.2754,000,5.2754
2011-11-30,5.1624,5.1624,5.1624,5.1624,000,5.1624
2011-10-31,5.08468,5.08468,5.08468,5.08468,000,5.08468
2011-09-30,4.86919,4.86919,4.86919,4.86919,000,4.86919
2011-08-31,5.00112,5.00112,5.00112,5.00112,000,5.00112
2011-07-29,5.14536,5.14536,5.14536,5.14536,000,5.14536
2011-06-30,5.03462,5.03462,5.03462,5.03462,000,5.03462
2011-05-31,4.93991,4.93991,4.93991,4.93991,000,4.93991
2011-04-29,4.87066,4.87066,4.87066,4.87066,000,4.87066
2011-03-31,4.96811,4.96811,4.96811,4.96811,000,4.96811
2011-02-28,4.83094,4.83094,4.83094,4.83094,000,4.83094
2011-01-31,4.85015,4.85015,4.85015,4.85015,000,4.85015
2010-12-31,4.90654,4.90654,4.90654,4.90654,000,4.90654
2010-11-30,4.74052,4.74052,4.74052,4.74052,000,4.74052
2010-10-29,4.59015,4.59015,4.59015,4.59015,000,4.59015
2010-09-30,4.37935,4.37935,4.37935,4.37935,000,4.37935
2010-08-31,4.09484,4.09484,4.09484,4.09484,000,4.09484
2010-07-30,4.0806,4.0806,4.0806,4.0806,000,4.0806
2010-06-30,3.98765,3.98765,3.98765,3.98765,000,3.98765
2010-05-31,3.98383,3.98383,3.98383,3.98383,000,3.98383
2010-04-30,4.2636,4.2636,4.2636,4.2636,000,4.2636
2010-03-31,4.22219,4.22219,4.22219,4.22219,000,4.22219
2010-02-26,3.98551,3.98551,3.98551,3.98551,000,3.98551
2010-01-29,3.95797,3.95797,3.95797,3.95797,000,3.95797
2009-12-31,4.15658,4.15658,4.15658,4.15658,000,4.15658
2009-11-30,3.93898,3.93898,3.93898,3.93898,000,3.93898
2009-10-30,3.63474,3.63474,3.63474,3.63474,000,3.63474
2009-09-30,3.5629,3.5629,3.5629,3.5629,000,3.5629
2009-08-31,3.42963,3.42963,3.42963,3.42963,000,3.42963
2009-07-31,3.1205,3.1205,3.1205,3.1205,000,3.1205
2009-06-30,2.92181,2.92181,2.92181,2.92181,000,2.92181
2009-05-29,2.94019,2.94019,2.94019,2.94019,000,2.94019
2009-04-30,2.74216,2.74216,2.74216,2.74216,000,2.74216
2009-03-31,2.53485,2.53485,2.53485,2.53485,000,2.53485
2009-02-27,2.50778,2.50778,2.50778,2.50778,000,2.50778
2009-01-30,2.53618,2.53618,2.53618,2.53618,000,2.53618
2008-12-31,2.70288,2.70288,2.70288,2.70288,000,2.70288
2008-11-28,2.57097,2.57097,2.57097,2.57097,000,2.57097
2008-10-31,2.71532,2.71532,2.71532,2.71532,000,2.71532
2008-09-30,3.09957,3.09957,3.09957,3.09957,000,3.09957
2008-08-29,3.65667,3.65667,3.65667,3.65667,000,3.65667
2008-07-31,3.83374,3.83374,3.83374,3.83374,000,3.83374
2008-06-30,4.17596,4.17596,4.17596,4.17596,000,4.17596
2008-05-30,4.38107,4.38107,4.38107,4.38107,000,4.38107
2008-04-30,4.26609,4.26609,4.26609,4.26609,000,4.26609
2008-03-31,4.15251,4.15251,4.15251,4.15251,000,4.15251
2008-02-29,4.28196,4.28196,4.28196,4.28196,000,4.28196
2008-01-31,4.02842,4.02842,4.02842,4.02842,000,4.02842
2007-12-31,4.20788,4.20788,4.20788,4.20788,000,4.20788
2007-11-30,4.11294,4.11294,4.11294,4.11294,000,4.11294
2007-10-31,4.34236,4.34236,4.34236,4.34236,000,4.34236
2007-09-28,4.22943,4.22943,4.22943,4.22943,000,4.22943
2007-08-31,4.15795,4.15795,4.15795,4.15795,000,4.15795
2007-07-31,4.31967,4.31967,4.31967,4.31967,000,4.31967
2007-06-29,4.26982,4.26982,4.26982,4.26982,000,4.26982
2007-05-31,4.18431,4.18431,4.18431,4.18431,000,4.18431
2007-04-30,3.82682,3.82682,3.82682,3.82682,000,3.82682
2007-03-30,3.72427,3.72427,3.72427,3.72427,000,3.72427
2007-02-28,3.54263,3.54263,3.54263,3.54263,000,3.54263
2007-01-31,3.5328,3.5328,3.5328,3.5328,000,3.5328
2006-12-29,3.37009,3.37009,3.37009,3.37009,000,3.37009
2006-11-30,3.13753,3.13753,3.13753,3.13753,000,3.13753
